,tweet,filtered_tweets,label,score
5208,"Twitter sospende account portavoce #Trump e Facebook censura i post sullo scoop del NYpost sulla corruzione di #Biden e figlio. Ormai le Big Company, non hanno nemmeno più paura di mostrare quello che davvero sono: società al servizio del Regime PedoGlobalista DEM. #GoTrump2020 https://t.co/07uyaBcv3s",twitter sospende account portavoce trump e facebook censura i post sullo scoop del nypost sulla corruzione di biden e figlio ormai le big company non hanno nemmeno pi paura di mostrare quello che davvero sono societ al servizio del regime pedoglobalista dem gotrump2020 httpstco07uyabcv3s,neutral,0.8028112649917603
5209,"Kudos to @DailyMailUK for publishing the #NewYorkPost revelations on #Biden that Facebook and Twitter tried to suppress. Bravo @MailOnline 

https://t.co/rU7jbYSNgv @MailOnline","kudos to dailymailuk for publishing the newyorkpost revelations on biden that facebook and twitter tried to suppress bravo mailonline 

httpstcoru7jbysngv mailonline",neutral,0.5585556030273438
5210,Although in all fairness if #JoeBiden managed to accomplish all of that in a month when it took #DonaldTrump several years to do that I would have to give him credit for being a very active senior! #ThursdayThoughts #thursdaywisdom #thursdaymorning #thursdaymood #thursdayvibes https://t.co/UzB3yl16AL,although in all fairness if joebiden managed to accomplish all of that in a month when it took donaldtrump several years to do that i would have to give him credit for being a very active senior thursdaythoughts thursdaywisdom thursdaymorning thursdaymood thursdayvibes httpstcouzb3yl16al,positive,0.5162423849105835
5211,"@axios Making the Case for Trump: A Domestic Threat, But an Opportunity for Global Cooperation 

#USA #Election2020 #IWillVote #Biden #MAGA #Trump2020

https://t.co/OSaicg8vCA","axios making the case for trump a domestic threat but an opportunity for global cooperation 

usa election2020 iwillvote biden maga trump2020

httpstcoosaicg8vca",neutral,0.6501419544219971
5212,@jomalleydillon @kasie Doesn't matter what Twitter says. Doesn't matter what the polls say. Keep working and voting like #JoeBiden is 10 points behind. Just do it. Human life on earth depends on it. https://t.co/tMMEyWHZe4,jomalleydillon kasie doesnt matter what twitter says doesnt matter what the polls say keep working and voting like joebiden is 10 points behind just do it human life on earth depends on it httpstcotmmeywhze4,neutral,0.5625510215759277
5213,@icecube literally wrote anthem 'f*ck the police' trust me... he isnt working with #trump ... #trump is using cube to appeal to black voters... the con artist is #trump in this situation dont be fooled. But I will say #biden cant help cube until he wins. #icecube is being played,icecube literally wrote anthem fck the police trust me he isnt working with trump  trump is using cube to appeal to black voters the con artist is trump in this situation dont be fooled but i will say biden cant help cube until he wins icecube is being played,negative,0.6944960355758667
5214,Twitter ist gegen einen umstrittenen Medienbericht über den Präsidentschaftsbewerber Joe Biden vorgegangen und hat sich damit einen Frontalangriff von US-Präsident Donald Trump eingehandelt. #Trump #Biden #Twitter  https://t.co/nWTbipwspu,twitter ist gegen einen umstrittenen medienbericht ber den prsidentschaftsbewerber joe biden vorgegangen und hat sich damit einen frontalangriff von usprsident donald trump eingehandelt trump biden twitter  httpstconwtbipwspu,neutral,0.7374110817909241
5215,"@GG_RMC @JoeBiden @Sonia_Dridi #GGRMC je pense quand même que son livre est bon et très intéressant, mais la quand même elle  dit beaucoup “quand même” ... quand même. #JoeBiden 😆 😉 non mais sérieusement elle a bien présenté le personage il y’a bcp que j’ignorais moi même. #GoodBook 👍🏾",ggrmc joebiden soniadridi ggrmc je pense quand mme que son livre est bon et trs intressant mais la quand mme elle  dit beaucoup quand mme  quand mme joebiden   non mais srieusement elle a bien prsent le personage il ya bcp que jignorais moi mme goodbook ,neutral,0.798841655254364
5216,"Gerade mal alle relevanten deutschen Medien durchforstet. Keinerlei Berichterstattung, weder über die Korruptionsbeweise gegen #Biden von der NyPost noch über die massivste Zensurkampagne der letzten Jahre durch #Twitter und #Facebook.

Wahnsinn. https://t.co/LHLBdZbAd7","gerade mal alle relevanten deutschen medien durchforstet keinerlei berichterstattung weder ber die korruptionsbeweise gegen biden von der nypost noch ber die massivste zensurkampagne der letzten jahre durch twitter und facebook

wahnsinn httpstcolhlbdzbad7",neutral,0.798775851726532
5217,"Ah, zo ziet een CEO van een energiebedrijf er dus uit. 
#Biden https://t.co/0K8Soepjuq","ah zo ziet een ceo van een energiebedrijf er dus uit 
biden httpstco0k8soepjuq",neutral,0.8077254891395569
5218,"#Biden 

So let me get this straight, Donald Trump got impeached for something Joe Biden did..?

And he got investigated for 3 years for something Hillary Clinton did..?","biden 

so let me get this straight donald trump got impeached for something joe biden did

and he got investigated for 3 years for something hillary clinton did",neutral,0.4909992814064026
5219,"Joe #Biden nie zalicza Polaków do ludzi „naprawdę inteligentnych”
#wieszwięcej @JoeBiden
 #END","joe biden nie zalicza polakw do ludzi naprawd inteligentnych
wieszwicej joebiden
 end",neutral,0.8029081225395203
5220,#BidenCrimeFamily #BidenKnew #NewYorkPost #Biden https://t.co/ScW1DQwNaR,bidencrimefamily bidenknew newyorkpost biden httpstcoscw1dqwnar,neutral,0.8016471266746521
5221,Oproep aan alle medewerkers van #nos #Nieuwsuur #rtl #nrc #volkskrant #parool  #AD kom uit de dwangbuis en ga in tegen de dictaten van uw bazen. Stel onrechtvaardigheid en maffiapraktijken aan de kaak.#Biden #JoeBiden #HunterBiden #JoeBidenChina #JoeBidenUkraine https://t.co/rhj1hJ9cEI,oproep aan alle medewerkers van nos nieuwsuur rtl nrc volkskrant parool  ad kom uit de dwangbuis en ga in tegen de dictaten van uw bazen stel onrechtvaardigheid en maffiapraktijken aan de kaakbiden joebiden hunterbiden joebidenchina joebidenukraine httpstcorhj1hj9cei,neutral,0.8271141052246094
5222,"#Facebook censors leaked emails story alleging Joe #Biden corruption
Also ⁦@Twitter⁩ blocks this! You cant publish a tweet with this link! 

 https://t.co/nv08dmKlcg","facebook censors leaked emails story alleging joe biden corruption
also twitter blocks this you cant publish a tweet with this link 

 httpstconv08dmklcg",negative,0.8016798496246338
5223,"@nonkonforme @nonkonforme  they want that #Biden  win the Elections, and they are ready to do everything 😡🤬😡🤬😡🤬",nonkonforme nonkonforme  they want that biden  win the elections and they are ready to do everything ,neutral,0.6544762253761292
5224,"📣 Nuovo Podcast! ""Elezioni USA chi vince, cosa cambia"" su @Spreaker #biden #cina #democratici #economia #election2020 #elections2020 #elezioniusa #europa #pandemia #repubblicani #sanita #statiuniti #trump https://t.co/9ZYkMRPW8S", nuovo podcast elezioni usa chi vince cosa cambia su spreaker biden cina democratici economia election2020 elections2020 elezioniusa europa pandemia repubblicani sanita statiuniti trump httpstco9zykmrpw8s,neutral,0.8490157723426819
5225,"Unlike #JoeBiden, #Hunter  won't make his kid give him half her salary : https://t.co/CVfBgoHDnq",unlike joebiden hunter  wont make his kid give him half her salary  httpstcocvfbgohdnq,negative,0.6260574460029602
5226,"試了一下，真的發不出去。

#nypost #biden #HunterBiden #censorship https://t.co/MFIjTrMoQo","

nypost biden hunterbiden censorship httpstcomfijtrmoqo",neutral,0.7063084840774536
5227,@KassyDillon I watched @TuckerCarlson Report on nasty #JoeBiden The whole world needs to watch that. #Foxnews @CNN did you watch @TuckerCarlson on #FoxNews ? I BET NO BECAUSE you have #TrumpDerangementSyndrome and want #BitchboyBiden @JoeBiden to win. #Trump2020 @realDonaldTrump,kassydillon i watched tuckercarlson report on nasty joebiden the whole world needs to watch that foxnews cnn did you watch tuckercarlson on foxnews  i bet no because you have trumpderangementsyndrome and want bitchboybiden joebiden to win trump2020 realdonaldtrump,negative,0.7583335638046265
5228,"Ich schätze mal, dieser Zensurversuch ging nach hinten los. Über die schmierigen Geschäfte von #Biden Vater und Sohn (z.B. in der #Ukraine) wurde nie so viel berichtet, wie heute. Und für #Twitter war es ein Eigentor.
https://t.co/AdzCVCXN7M","ich schtze mal dieser zensurversuch ging nach hinten los ber die schmierigen geschfte von biden vater und sohn zb in der ukraine wurde nie so viel berichtet wie heute und fr twitter war es ein eigentor
httpstcoadzcvcxn7m",neutral,0.7848609685897827
5229,"⁦@NBCNews⁩ ⁦@NBCPolitics⁩ ⁦@MSNBC⁩ WELL, you did it - I am not watching any of your channels! #TownHall #DebateNight #realDonaldTrump #JoeBiden
https://t.co/uugVqDumTh","nbcnews nbcpolitics msnbc well you did it  i am not watching any of your channels townhall debatenight realdonaldtrump joebiden
httpstcouugvqdumth",negative,0.6881988644599915
5230,"Emails reveal how Hunter Biden tried to cash in big with Chinese firm https://t.co/Gop68xL5fP via @nypost 
#biden is finish it's over him","emails reveal how hunter biden tried to cash in big with chinese firm httpstcogop68xl5fp via nypost 
biden is finish its over him",neutral,0.6262316107749939
5231,@mathieuvonrohr @alexsarovic @derspiegel Wird der Spiegel eigentlich über die Korruptionsbeweise der NyPost gegen #Biden berichten? Oder über die massivste Zensurkampagne der Geschichte von #Twitter und #Facebook um Biden eine Chance auf die Präsidentschaft zu  erhalten inklsuive Einsatz illegaler Uploadfilter?,mathieuvonrohr alexsarovic derspiegel wird der spiegel eigentlich ber die korruptionsbeweise der nypost gegen biden berichten oder ber die massivste zensurkampagne der geschichte von twitter und facebook um biden eine chance auf die prsidentschaft zu  erhalten inklsuive einsatz illegaler uploadfilter,neutral,0.7709881067276001
5232,"#America who are you voting for to be your next #Uspresident ?
#USElection2020 #USPresidentialElections2020 #Trump #Trump2020 #Biden 
@realDonaldTrump @JoeBiden","america who are you voting for to be your next uspresident 
uselection2020 uspresidentialelections2020 trump trump2020 biden 
realdonaldtrump joebiden",neutral,0.8490327000617981
5233,@TimesNow @JoeBiden @realDonaldTrump We reject this narrative all PR for #JoeBiden,timesnow joebiden realdonaldtrump we reject this narrative all pr for joebiden,negative,0.5495129823684692
5234,@CNN Did #Biden say why he didn’t tell about #Burisma sooner. https://t.co/3uAFSBjKsr,cnn did biden say why he didnt tell about burisma sooner httpstco3uafsbjksr,neutral,0.7253516316413879
5235,"@GlennKesslerWP It's not a falsehood. Joe #Biden admitted it on camera. 

The Washington Post is engaged in partisan election propaganda and helping to cover-up clear corruption in Obama/Biden Administration, using #Ukraine their own private fiefdom, jobs for family etc. A no-brainer. Go figure.","glennkesslerwp its not a falsehood joe biden admitted it on camera 

the washington post is engaged in partisan election propaganda and helping to coverup clear corruption in obamabiden administration using ukraine their own private fiefdom jobs for family etc a nobrainer go figure",negative,0.6002466678619385
5236,"why a lotta #blackmomas didnt vote 4 #HillaryForPrison 
cause her n ppl like #hoebiden i mean #joebiden went after
#blackkids
#SuperPredators #SuperSpreaderTrump sounds like the #sameoldsong
@whitlockjason tell @KingJames congrats hes tha #GoatJames #HTX
https://t.co/CZ4hjEXQKv","why a lotta blackmomas didnt vote 4 hillaryforprison 
cause her n ppl like hoebiden i mean joebiden went after
blackkids
superpredators superspreadertrump sounds like the sameoldsong
whitlockjason tell kingjames congrats hes tha goatjames htx
httpstcocz4hjexqkv",negative,0.6742477416992188
5237,"J’ai cru que c’était JULIO IGLESIAS 
#JoeBiden https://t.co/uN7jyuB8Ps","jai cru que ctait julio iglesias 
joebiden httpstcoun7jyub8ps",neutral,0.8377538919448853
5238,ANALYSIS - 2020 US Presidential Election: #Biden on the Horizon https://t.co/8XXa1L6UfX https://t.co/oTOP38lIom,analysis  2020 us presidential election biden on the horizon httpstco8xxa1l6ufx httpstcootop38liom,neutral,0.9136480093002319
5239,"#Twitter löst #Kontroverse mit #Blockade von Bericht über #Biden aus 
https://t.co/3BAkBCptdd","twitter lst kontroverse mit blockade von bericht ber biden aus 
httpstco3bakbcptdd",neutral,0.7824686765670776
5240,#biden https://t.co/9y6dDMWq3S,biden httpstco9y6ddmwq3s,neutral,0.6930896043777466
5241,@Reuters Cover up for #Biden https://t.co/TcF16lxo2G,reuters cover up for biden httpstcotcf16lxo2g,neutral,0.7031629085540771
5242,"The #DonaldTrump years have been disastrous. But, on the plus side, it has served as a wake up call for western democracies. Far right populism is now waning - particularly in Europe. And when #JoeBiden wins in November, there will be a reset. The world will be a safer place!",the donaldtrump years have been disastrous but on the plus side it has served as a wake up call for western democracies far right populism is now waning  particularly in europe and when joebiden wins in november there will be a reset the world will be a safer place,neutral,0.4937160015106201
